NAME,FPL,direction,layer,bar,qcal0,qped0,tdc0ns0,tdc25ns0,tdc0ns0_t17,tdc25ns0_t17,qcal1,qped1,tdc0ns1,tdc25ns1,tdc0ns1_t17,tdc25ns1_t17,tdiff_offset,sync_offset,vscint,ediff_offset,esync_offset,att,crate0,module0,channel0,sam0,gtb0,crate1,module1,channel1,sam1,gtb1,zpos
NeuLANDPla2H-27,13,H,2,27,1,29,1158,3273,1177,3276,1,44.421543,1253,3272,1261,3277,16.0784,-4.87836,8.09551,1.08838,0.058787,635.886,2,4,0,6,1,5,4,6,7,1,11265
NeuLANDPla2H-28,13,H,2,28,1,11,1239,3274,1177,3276,1,58,1287,3266,1261,3277,15.5634,-4.47908,8.13574,1.02184,0.063897,439.695,2,4,15,6,1,5,4,5,7,1,11265
NeuLANDPla2H-29,13,H,2,29,1,54,1143,3278,1177,3276,1,31,1275,3276,1261,3277,16.8333,-4.91809,8.18606,0.965445,0.0663517,495.758,2,4,14,6,1,5,4,4,7,1,11265
NeuLANDPla2H-30,13,H,2,30,1,11,1270,3273,1177,3276,1,8,1260,3263,1261,3277,-0.318175,3.5213,8.12125,1.00513,0.0642564,453.66,2,4,13,6,1,2,7,10,6,1,11265
NeuLANDPla2H-31,13,H,2,31,1,2,1162,3281,1177,3276,1,27,1194,3258,1261,3277,17.5105,-4.82674,8.05487,1.0012,0.0632537,598.067,2,4,12,6,1,5,4,2,7,1,11265
NeuLANDPla2H-32,13,H,2,32,1,2,1202,3279,1177,3276,1,70,1260,3275,1261,3277,15.5575,-4.93961,8.10736,1.02596,0.0621979,569.509,2,4,11,6,1,5,4,1,7,1,11265
NeuLANDPla2H-33,13,H,2,33,1,52,1147,3279,1177,3276,1,67,1297,3265,1261,3277,15.5022,-4.83039,8.08235,1.01284,0.065719,519.956,2,4,10,6,1,5,4,0,7,1,11265
NeuLANDPla2H-34,13,H,2,34,1,5,1156,3266,1177,3276,1,33,1352,3272,1261,3277,15.041,-4.16527,8.08649,1.0264,0.0620714,595.361,2,4,9,6,1,5,4,15,7,1,11265
NeuLANDPla2H-35,13,H,2,35,1,41,1145,3276,1177,3276,1,33,1259,3259,1261,3277,16.0826,-4.79748,8.07662,1.01026,0.0643189,475.322,2,4,8,6,1,5,4,14,7,1,11265
NeuLANDPla2H-36,13,H,2,36,1,4,1129,3282,1108,3284,1,32,1325,3277,1261,3277,15.0763,-3.89447,8.03545,1.01605,0.062909,549.647,2,5,7,6,1,5,4,13,7,1,11265
NeuLANDPla2H-37,13,H,2,37,1,5,1271,3273,1108,3284,1,24,1252,3274,1261,3277,16.7356,-4.55779,8.06944,1.01132,0.0641668,465.611,2,5,6,6,1,5,4,12,7,1,11265
NeuLANDPla2H-38,13,H,2,38,1,8,1121,3285,1108,3284,1,39,1309,3270,1261,3277,15.6022,-4.96834,8.05116,0.97655,0.0645205,587.715,2,5,5,6,1,5,4,11,7,1,11265
NeuLANDPla2H-39,13,H,2,39,1,46,1274,3279,1108,3284,1,78,1246,3258,1261,3277,16.191,-4.48946,8.01612,1.00847,0.0646129,479.615,2,5,4,6,1,5,4,10,7,1,11265
NeuLANDPla2H-40,13,H,2,40,1,44,1232,3284,1108,3284,1,65,1343,3271,1261,3277,15.6153,-5.07616,8.12244,1.02442,0.0638379,496.732,2,5,3,6,1,5,4,9,7,1,11265
NeuLANDPla2H-41,13,H,2,41,1,23,1260,3267,1108,3284,1,26,1238,3268,1261,3277,14.4971,-4.4224,8.07693,1.02349,0.0633418,438.189,2,5,2,6,1,5,4,8,7,1,11265
NeuLANDPla2H-42,13,H,2,42,1,9,1198,3273,1108,3284,1,58,1227,3282,1161,3279,31.7454,-13.4932,8.10185,1.04219,0.0627265,431.943,2,5,1,6,1,5,5,7,7,1,11265
NeuLANDPla2H-43,13,H,2,43,1,15,1271,3270,1108,3284,1,46,1196,3277,1161,3279,31.5641,-13.3763,8.07863,1.03189,0.0625371,468.518,2,5,0,6,1,5,5,6,7,1,11265
NeuLANDPla2H-44,13,H,2,44,1,0,1221,3290,1108,3284,1,46,1230,3275,1161,3279,32.7245,-12.7105,8.02733,1.02585,0.0619043,526.517,2,5,15,6,1,5,5,5,7,1,11265
NeuLANDPla2H-45,13,H,2,45,1,5,1242,3281,1108,3284,1,91,1182,3275,1161,3279,31.3072,-12.8208,8.05206,1.02123,0.0624254,423.602,2,5,14,6,1,5,5,4,7,1,11265
NeuLANDPla2H-46,13,H,2,46,1,4,1219,3285,1108,3284,1,51,1132,3277,1161,3279,33.0359,-13.2342,8.03088,1.00676,0.0621421,535.258,2,5,13,6,1,5,5,3,7,1,11265
NeuLANDPla2H-47,13,H,2,47,1,57,1234,3273,1108,3284,1,57,1144,3267,1161,3279,32.5931,-13.3733,8.06088,1.02011,0.0612383,345.943,2,5,12,6,1,5,5,2,7,1,11265
NeuLANDPla2H-48,13,H,2,48,1,53,1219,3285,1108,3284,1,50,1130,3275,1161,3279,33.4643,-13.447,8.03316,1.01482,0.0616162,354.589,2,5,11,6,1,5,5,1,7,1,11265
NeuLANDPla2H-49,13,H,2,49,1,2,1261,3277,1108,3284,1,47,1129,3268,1161,3279,32.5565,-13.2832,7.97876,1.02456,0.0619869,378.195,2,5,10,6,1,5,5,0,7,1,11265
NeuLANDPla3V-0,13,V,3,0,1,5,1210,3283,1141,3287,1,2,1202,3277,1108,3284,0.261659,2.39578,8.01401,1.1692,0.0550997,391.985,2,1,7,6,1,2,5,9,6,1,11315
NeuLANDPla3V-1,13,V,3,1,1,46,1183,3276,1141,3287,1,3,1262,3274,1108,3284,-0.469769,3.34737,8.06274,0.993127,0.0644678,409.045,2,1,6,6,1,2,5,8,6,1,11315
NeuLANDPla3V-2,13,V,3,2,1,4,1229,3285,1141,3287,1,2,1176,3281,1203,3287,-0.94195,3.4412,8.11783,0.980918,0.0668751,471.246,2,1,5,6,1,2,6,7,6,1,11315
NeuLANDPla3V-3,13,V,3,3,1,37,1165,3273,1141,3287,1,18,1263,3276,1203,3287,0.521461,3.77069,8.06326,0.998822,0.0657683,439.686,2,1,4,6,1,2,6,6,6,1,11315
NeuLANDPla3V-4,13,V,3,4,1,3,1195,3286,1141,3287,1,5,1225,3287,1203,3287,0.427248,3.29547,8.11044,0.997574,0.0639051,508.919,2,1,3,6,1,2,6,5,6,1,11315
NeuLANDPla3V-5,13,V,3,5,1,4,1180,3271,1141,3287,1,2,1255,3276,1203,3287,-0.070439,2.85599,8.08397,0.980613,0.0653955,463.745,2,1,2,6,1,2,6,4,6,1,11315
NeuLANDPla3V-6,13,V,3,6,1,8,1218,3283,1141,3287,1,16,1213,3280,1203,3287,-0.120344,3.895,8.0922,0.996897,0.0635329,551.343,2,1,1,6,1,2,6,3,6,1,11315
NeuLANDPla3V-7,13,V,3,7,1,10,1245,3285,1141,3287,1,5,1284,3279,1203,3287,0.427001,3.33609,8.05107,0.979205,0.0653306,481.128,2,1,0,6,1,2,6,2,6,1,11315
NeuLANDPla3V-8,13,V,3,8,1,2,1157,3291,1141,3287,1,2,1251,3284,1203,3287,0.455549,3.26619,8.09603,0.985844,0.064375,447.647,2,1,15,6,1,2,6,1,6,1,11315
NeuLANDPla3V-9,13,V,3,9,1,8,1222,3283,1141,3287,1,9,1262,3282,1203,3287,0.459267,3.28517,8.09709,0.995912,0.0634191,504.835,2,1,14,6,1,2,6,0,6,1,11315
NeuLANDPla3V-10,13,V,3,10,1,3,1165,3287,1141,3287,1,32,1189,3278,1168,3285,0.0845951,3.46859,8.06992,0.976931,0.066052,407.886,2,1,13,6,1,2,6,15,6,1,11315
NeuLANDPla3V-11,13,V,3,11,1,45,1237,3282,1141,3287,1,10,1281,3269,1168,3285,1.00426,3.10683,8.05581,0.984194,0.0634661,541.383,2,1,12,6,1,2,6,14,6,1,11315
NeuLANDPla3V-12,13,V,3,12,1,10,1174,3289,1141,3287,1,6,1193,3278,1168,3285,0.0482654,2.8966,8.11786,0.982237,0.065992,446.968,2,1,11,6,1,2,6,13,6,1,11315
NeuLANDPla3V-13,13,V,3,13,1,59,1194,3272,1141,3287,1,55,1287,3276,1168,3285,0.176114,3.15039,8.07827,0.970585,0.0639628,511.308,2,1,10,6,1,2,6,12,6,1,11315
NeuLANDPla3V-14,13,V,3,14,1,26,1179,3284,1141,3287,1,7,1156,3276,1168,3285,0.234647,3.21676,8.09065,0.991292,0.0638205,516.499,2,1,9,6,1,2,6,11,6,1,11315
NeuLANDPla3V-15,13,V,3,15,1,11,1247,3287,1141,3287,1,7,1267,3277,1168,3285,0.298835,3.26042,8.11683,1.00996,0.062493,547.892,2,1,8,6,1,2,6,10,6,1,11315
NeuLANDPla3V-16,13,V,3,16,1,12,1247,3279,1173,3289,1,24,1192,3274,1168,3285,-0.3959,3.3951,8.1233,0.95646,0.0667048,512.101,2,2,7,6,1,2,6,9,6,1,11315
NeuLANDPla3V-17,13,V,3,17,1,4,1253,3280,1173,3289,1,15,1278,3271,1168,3285,-0.0868224,3.38098,8.1345,1.02501,0.063568,516.915,2,2,6,6,1,2,6,8,6,1,11315
NeuLANDPla3V-18,13,V,3,18,1,3,1144,3281,1173,3289,1,5,1222,3283,1168,3285,-1.73294,3.52898,8.07978,1.00452,0.0652938,415.638,2,2,5,6,1,2,7,7,6,1,11315
NeuLANDPla3V-19,13,V,3,19,1,11,1260,3287,1173,3289,1,9,1239,3276,1168,3285,-1.02698,3.86249,8.1129,1.006,0.0647279,556.86,2,2,4,6,1,2,7,6,6,1,11315
NeuLANDPla3V-20,13,V,3,20,1,3,1239,3282,1173,3289,1,18,1232,3277,1168,3285,0.0940273,3.35654,8.11211,1.00181,0.0654124,526.076,2,2,3,6,1,2,7,5,6,1,11315
NeuLANDPla3V-21,13,V,3,21,1,25,1259,3279,1173,3289,1,51,1250,3278,1168,3285,0.330417,3.38399,8.08172,1.0012,0.0662479,447.085,2,2,2,6,1,2,7,4,6,1,11315
NeuLANDPla3V-22,13,V,3,22,1,3,1202,3283,1173,3289,1,8,1206,3283,1168,3285,-0.107919,3.43745,8.13396,0.99872,0.0645439,599.042,2,2,1,6,1,2,7,3,6,1,11315
NeuLANDPla3V-23,13,V,3,23,1,3,1261,3292,1173,3289,1,9,1201,3275,1168,3285,-0.583875,2.96158,8.09547,0.99697,0.0627001,535.401,2,2,0,6,1,2,7,2,6,1,11315
NeuLANDPla3V-24,13,V,3,24,1,52,1128,3265,1173,3289,1,25,1225,3280,1168,3285,-0.997537,3.14442,8.15239,1.00534,0.0625316,531.309,2,2,15,6,1,2,7,1,6,1,11315
NeuLANDPla3V-25,13,V,3,25,1,11,1214,3288,1173,3289,1,1,1214,3279,1168,3285,-0.174278,3.49379,8.10199,1.00981,0.0647702,532.711,2,2,14,6,1,2,7,0,6,1,11315
NeuLANDPla3V-26,13,V,3,26,1,3,1140,3272,1173,3289,1,48,1173,3283,1203,3287,-16.0117,11.6185,8.13035,1.00189,0.0630958,555.348,2,2,13,6,1,2,7,15,6,1,11315
NeuLANDPla3V-27,13,V,3,27,1,48,1192,3279,1173,3289,1,30,1221,3280,1203,3287,-16.3179,11.3207,8.1085,1.01761,0.0635549,499.725,2,2,12,6,1,2,7,14,6,1,11315
NeuLANDPla3V-28,13,V,3,28,1,63,1341,3265,1255,3268,1,5,1178,3281,1203,3287,-31.3665,4.01019,8.08057,0.994762,0.0644619,414.4,5,1,7,7,1,2,7,13,6,1,11315
NeuLANDPla3V-29,13,V,3,29,1,40,1261,3269,1255,3268,1,54,1226,3277,1203,3287,-31.7313,3.50626,8.08909,0.992126,0.0627514,500.687,5,1,6,7,1,2,7,12,6,1,11315
NeuLANDPla3V-30,13,V,3,30,1,44,1329,3267,1255,3268,1,91,1253,3271,1161,3279,17.2674,-20.3507,8.13159,1.02498,0.0637238,524.907,5,1,5,7,1,5,5,15,7,1,11315
NeuLANDPla3V-31,13,V,3,31,1,63,1250,3270,1255,3268,1,47,1186,3275,1161,3279,16.9172,-20.9871,8.1686,1.00591,0.0641843,548.364,5,1,4,7,1,5,5,14,7,1,11315
NeuLANDPla3V-32,13,V,3,32,1,87,1276,3265,1255,3268,1,50,1148,3273,1161,3279,17.2018,-21.0682,8.07409,0.985601,0.0630491,541.094,5,1,3,7,1,5,5,13,7,1,11315
NeuLANDPla3V-33,13,V,3,33,1,79,1269,3267,1255,3268,1,62,1232,3285,1161,3279,17.3342,-20.5602,8.11952,1.0071,0.0626086,582.864,5,1,2,7,1,5,5,12,7,1,11315
NeuLANDPla3V-34,13,V,3,34,1,40,1265,3263,1255,3268,1,90,1159,3274,1161,3279,18.0233,-20.5891,8.11898,1.01568,0.0640646,460.282,5,1,1,7,1,5,5,11,7,1,11315
NeuLANDPla3V-35,13,V,3,35,1,59,1246,3272,1255,3268,1,87,1232,3279,1161,3279,17.7553,-20.7785,8.09011,0.994204,0.0635193,558.269,5,1,0,7,1,5,5,10,7,1,11315
NeuLANDPla3V-36,13,V,3,36,1,72,1311,3265,1255,3268,1,82,1225,3270,1161,3279,17.649,-20.2234,8.09628,0.991627,0.0625784,591.565,5,1,15,7,1,5,5,9,7,1,11315
NeuLANDPla3V-37,13,V,3,37,1,88,1356,3258,1255,3268,1,95,1168,3277,1161,3279,16.0136,-20.8542,8.09555,1.00308,0.063255,455.215,5,1,14,7,1,5,5,8,7,1,11315
NeuLANDPla3V-38,13,V,3,38,1,37,1302,3265,1255,3268,1,80,1214,3282,1202,3280,7.80352,-15.946,8.10461,1.00986,0.0628707,494.481,5,1,13,7,1,5,6,7,7,1,11315
NeuLANDPla3V-39,13,V,3,39,1,40,1362,3260,1255,3268,1,85,1267,3280,1202,3280,10.1452,-16.6367,8.09732,1.01675,0.0643217,419.527,5,1,12,7,1,5,6,6,7,1,11315
NeuLANDPla3V-40,13,V,3,40,1,88,1310,3260,1255,3268,1,50,1211,3275,1202,3280,8.19337,-16.7233,8.11613,1.01002,0.0641859,507.664,5,1,11,7,1,5,6,5,7,1,11315
NeuLANDPla3V-41,13,V,3,41,1,52,1359,3263,1255,3268,1,56,1260,3280,1202,3280,8.30536,-16.2756,8.13467,1.02432,0.0635294,427.75,5,1,10,7,1,5,6,4,7,1,11315
NeuLANDPla3V-42,13,V,3,42,1,42,1329,3263,1255,3268,1,66,1189,3281,1202,3280,7.98286,-16.3995,8.12857,0.93779,0.061285,448.546,5,1,9,7,1,5,6,3,7,1,11315
NeuLANDPla3V-43,13,V,3,43,1,33,1274,3269,1255,3268,1,38,1244,3287,1202,3280,7.72673,-15.2908,8.10238,1.00878,0.0652731,550.493,5,1,8,7,1,5,6,2,7,1,11315
NeuLANDPla3V-44,13,V,3,44,1,32,1232,3267,1121,3273,1,50,1223,3277,1202,3280,-21.6204,-30.9735,8.16067,0.994045,0.0632403,336.879,5,2,7,7,1,5,6,1,7,1,11315
NeuLANDPla3V-45,13,V,3,45,1,31,1202,3273,1121,3273,1,57,1219,3277,1202,3280,-19.8615,-30.1442,8.10974,0.996557,0.062849,468.416,5,2,6,7,1,5,6,0,7,1,11315
NeuLANDPla3V-46,13,V,3,46,1,51,1205,3265,1121,3273,1,102,1238,3278,1202,3280,-21.7734,-30.6919,8.06034,1.00582,0.0631135,476.576,5,2,5,7,1,5,6,15,7,1,11315
NeuLANDPla3V-47,13,V,3,47,1,33,1243,3279,1121,3273,1,57,1278,3273,1202,3280,-20.2664,-31.064,8.09629,0.988041,0.0634596,363.133,5,2,4,7,1,5,6,14,7,1,11315
NeuLANDPla3V-48,13,V,3,48,1,33,1206,3273,1121,3273,1,104,1215,3274,1202,3280,-21.2484,-30.5439,8.04037,1.01453,0.0650593,347.909,5,2,3,7,1,5,6,13,7,1,11315
NeuLANDPla3V-49,13,V,3,49,1,35,1162,3274,1121,3273,1,49,1270,3280,1202,3280,-20.848,-31.2175,8.07095,1.01838,0.0610135,349.355,5,2,2,7,1,5,6,12,7,1,11315
NeuLANDPla4H-0,13,H,4,0,1,42,1204,3278,1202,3291,1,45,1248,3268,1243,3269,40.5363,-8.26796,7.95994,1.01203,0.0631633,277.728,1,2,11,6,0,5,8,1,7,1,11365
NeuLANDPla4H-1,13,H,4,1,1,52,1245,3277,1202,3291,1,39,1233,3273,1243,3269,41.014,-8.36248,8.04601,1.00468,0.06409,350.423,1,2,10,6,0,5,8,0,7,1,11365
NeuLANDPla4H-2,13,H,4,2,1,3,1272,3277,1202,3291,1,26,1223,3268,1243,3269,40.6834,-8.37657,8.07395,1.00469,0.0650007,359.673,1,2,9,6,0,5,8,15,7,1,11365
NeuLANDPla4H-3,13,H,4,3,1,10,1233,3280,1202,3291,1,70,1169,3272,1243,3269,41.4224,-8.44848,8.02313,1.00753,0.0656463,356.799,1,2,8,6,0,5,8,14,7,1,11365
NeuLANDPla4H-4,13,H,4,4,1,60,1239,3288,1146,3274,1,33,1234,3267,1243,3269,40.6557,-8.0713,8.07953,0.999979,0.0632997,355.364,1,3,7,6,0,5,8,13,7,1,11365
NeuLANDPla4H-5,13,H,4,5,1,59,1313,3284,1146,3274,1,36,1208,3276,1243,3269,42.5367,-8.1239,8.04198,0.997647,0.0633625,440.52,1,3,6,6,0,5,8,12,7,1,11365
NeuLANDPla4H-6,13,H,4,6,1,5,1238,3284,1203,3287,1,56,1268,3274,1243,3269,31.5306,-13.0826,8.1104,1.01331,0.0626723,390.798,2,7,9,6,1,5,8,11,7,1,11365
NeuLANDPla4H-7,13,H,4,7,1,3,1253,3276,1146,3274,1,37,1206,3269,1243,3269,41.1175,-8.40242,8.07852,1.01098,0.0639735,429.225,1,3,4,6,0,5,8,10,7,1,11365
NeuLANDPla4H-8,13,H,4,8,1,3,1234,3268,1146,3274,1,33,1284,3261,1243,3269,41.2888,-7.68591,8.13058,0.998752,0.0637379,429.906,1,3,3,6,0,5,8,9,7,1,11365
NeuLANDPla4H-9,13,H,4,9,1,2,1296,3275,1146,3274,1,34,1261,3282,1243,3269,40.9115,-8.63893,8.06159,1.00888,0.0635846,452.698,1,3,2,6,0,5,8,8,7,1,11365
NeuLANDPla4H-10,13,H,4,10,1,10,1237,3271,1146,3274,1,53,1352,3265,1243,3272,23.9022,0.538134,8.06926,1.01096,0.0651522,454.177,1,3,1,6,0,5,7,7,7,1,11365
NeuLANDPla4H-11,13,H,4,11,1,6,1256,3287,1146,3274,1,40,1267,3265,1243,3272,24.5553,0.0292104,8.05261,1.01111,0.0649941,429.088,1,3,0,6,0,5,7,6,7,1,11365
NeuLANDPla4H-12,13,H,4,12,1,33,1158,3278,1146,3274,1,78,1392,3261,1243,3272,25.1927,-0.0544448,8.03995,1.00033,0.0646265,437.852,1,3,15,6,0,5,7,5,7,1,11365
NeuLANDPla4H-13,13,H,4,13,1,48,1264,3278,1146,3274,1,44,1215,3259,1243,3272,25.0836,-0.168361,8.08706,0.992553,0.0640588,460.504,1,3,14,6,0,5,7,4,7,1,11365
NeuLANDPla4H-14,13,H,4,14,1,4,1152,3272,1146,3274,1,28,1251,3268,1243,3272,24.3662,-0.377562,8.02313,1.00683,0.0633423,442.649,1,3,13,6,0,5,7,3,7,1,11365
NeuLANDPla4H-15,13,H,4,15,1,8,1196,3263,1146,3274,1,40,1270,3279,1243,3272,24.4034,-0.691782,8.07161,1.00259,0.0648559,480.859,1,3,12,6,0,5,7,2,7,1,11365
NeuLANDPla4H-16,13,H,4,16,1,6,1168,3271,1146,3274,1,28,1259,3273,1243,3272,26.0349,0.0219393,8.07186,1.00891,0.0644554,444.068,1,3,11,6,0,5,7,1,7,1,11365
NeuLANDPla4H-17,13,H,4,17,1,56,1299,3282,1146,3274,1,71,1314,3269,1243,3272,24.8478,-0.320894,8.08066,1.0018,0.0651264,502.708,1,3,10,6,0,5,7,0,7,1,11365
NeuLANDPla4H-18,13,H,4,18,1,2,1184,3265,1146,3274,1,72,1207,3281,1243,3272,24.7862,0.172675,8.06423,0.99414,0.064951,477.07,1,3,9,6,0,5,7,15,7,1,11365
NeuLANDPla4H-19,13,H,4,19,1,4,1259,3279,1146,3274,1,53,1261,3269,1243,3272,24.5933,0.127604,8.08778,0.995757,0.0650328,486.905,1,3,8,6,0,5,7,14,7,1,11365
NeuLANDPla4H-20,13,H,4,20,1,46,1217,3278,1198,3288,1,81,1243,3270,1243,3272,25.2075,0.026304,8.07809,0.99756,0.0649787,488.578,1,4,7,6,0,5,7,13,7,1,11365
NeuLANDPla4H-21,13,H,4,21,1,44,1258,3267,1198,3288,1,40,1261,3270,1243,3272,25.3526,0.283495,8.09266,0.993487,0.0648371,480.689,1,4,6,6,0,5,7,12,7,1,11365
NeuLANDPla4H-22,13,H,4,22,1,1,1272,3277,1198,3288,1,65,1262,3268,1243,3272,24.261,0.54811,8.06564,0.992418,0.0660597,528.192,1,4,5,6,0,5,7,11,7,1,11365
NeuLANDPla4H-23,13,H,4,23,1,36,1226,3273,1198,3288,1,24,1309,3266,1243,3272,24.7386,-0.126267,8.07561,1.00003,0.0649837,532.976,1,4,4,6,0,5,7,10,7,1,11365
NeuLANDPla4H-24,13,H,4,24,1,14,1206,3280,1198,3288,1,24,1333,3259,1243,3272,23.4717,0,8.08488,1.00229,0.066507,534.478,1,4,3,6,0,5,7,9,7,1,11365
NeuLANDPla4H-25,13,H,4,25,1,59,1314,3272,1198,3288,1,26,1258,3262,1243,3272,24.3277,-0.418441,8.05533,1.00956,0.0661831,512.245,1,4,2,6,0,5,7,8,7,1,11365
NeuLANDPla4H-26,13,H,4,26,1,5,1239,3278,1198,3288,1,30,1277,3268,1262,3273,56.6593,-16.0659,8.01711,0.995338,0.064363,533.693,1,4,1,6,0,6,3,7,7,0,11365
NeuLANDPla4H-27,13,H,4,27,1,2,1312,3272,1198,3288,1,27,1277,3278,1262,3273,56.8633,-16.3667,8.06471,1.00088,0.0645201,415.288,1,4,0,6,0,6,3,6,7,0,11365
NeuLANDPla4H-28,13,H,4,28,1,38,1240,3277,1198,3288,1,73,1239,3271,1262,3273,56.183,-15.895,8.06025,0.995631,0.0650974,440.165,1,4,15,6,0,6,3,5,7,0,11365
NeuLANDPla4H-29,13,H,4,29,1,6,1305,3274,1198,3288,1,34,1342,3270,1262,3273,-7.97581,16.1115,8.02458,1.03267,0.062107,445.212,1,4,14,6,0,1,7,11,6,0,11365
NeuLANDPla4H-30,13,H,4,30,1,8,1178,3277,1198,3288,1,48,1219,3274,1262,3273,56.6193,-16.0467,8.08175,1.03451,0.0624216,498.416,1,4,13,6,0,6,3,3,7,0,11365
NeuLANDPla4H-31,13,H,4,31,1,7,1274,3275,1198,3288,1,50,1262,3258,1262,3273,56.6029,-16.1424,8.10687,0.999097,0.0652095,487.087,1,4,12,6,0,6,3,2,7,0,11365
NeuLANDPla4H-32,13,H,4,32,1,10,1204,3283,1198,3288,1,74,1243,3276,1262,3273,57.7532,-16.6628,8.09769,0.991956,0.0644466,456.149,1,4,11,6,0,6,3,1,7,0,11365
NeuLANDPla4H-33,13,H,4,33,1,8,1284,3270,1198,3288,1,18,1355,3262,1262,3273,56.7574,-16.5592,8.08234,1.00105,0.064576,454.134,1,4,10,6,0,6,3,0,7,0,11365
NeuLANDPla4H-34,13,H,4,34,1,49,1243,3275,1198,3288,1,21,1226,3272,1262,3273,57.4483,-16.2792,8.0725,1.00857,0.0636159,431.537,1,4,9,6,0,6,3,15,7,0,11365
NeuLANDPla4H-35,13,H,4,35,1,8,1307,3266,1198,3288,1,21,1299,3265,1262,3273,56.8387,-16.5938,8.11403,0.992515,0.0641783,476.041,1,4,8,6,0,6,3,14,7,0,11365
NeuLANDPla4H-36,13,H,4,36,1,52,1199,3271,1213,3286,1,26,1183,3278,1262,3273,56.6105,-16.1825,8.1312,1.00129,0.0653129,445.107,1,5,7,6,0,6,3,13,7,0,11365
NeuLANDPla4H-37,13,H,4,37,1,30,1306,3271,1213,3286,1,23,1338,3268,1262,3273,59.6963,-17.5323,8.1492,0.982778,0.0631615,414.815,1,5,6,6,0,6,3,12,7,0,11365
NeuLANDPla4H-38,13,H,4,38,1,10,1269,3281,1213,3286,1,55,1210,3277,1262,3273,58.6782,-17.5204,8.15654,1.13303,0.0569198,433.627,1,5,5,6,0,6,3,11,7,0,11365
NeuLANDPla4H-39,13,H,4,39,1,7,1316,3266,1213,3286,1,23,1347,3267,1262,3273,56.6597,-15.8874,8.09193,0.991431,0.0647459,424.818,1,5,4,6,0,6,3,10,7,0,11365
NeuLANDPla4H-40,13,H,4,40,1,18,1216,3279,1213,3286,1,64,1236,3262,1262,3273,56.9497,-16.4149,8.06774,0.976786,0.065291,425.116,1,5,3,6,0,6,3,9,7,0,11365
NeuLANDPla4H-41,13,H,4,41,1,10,1307,3267,1213,3286,1,28,1293,3268,1262,3273,56.2825,-16.3701,8.09326,0.999749,0.0655905,492.416,1,5,2,6,0,6,3,8,7,0,11365
NeuLANDPla4H-42,13,H,4,42,1,17,1222,3281,1213,3286,1,25,1282,3282,1282,3280,32.3204,-3.89927,8.03965,1.00332,0.0649981,397.608,1,5,1,6,0,6,2,7,7,0,11365
NeuLANDPla4H-43,13,H,4,43,1,9,1312,3266,1213,3286,1,53,1357,3280,1282,3280,32.3607,-4.39904,8.07028,1.00783,0.0638649,411.156,1,5,0,6,0,6,2,6,7,0,11365
NeuLANDPla4H-44,13,H,4,44,1,2,1265,3281,1213,3286,1,63,1295,3283,1282,3280,32.9972,-4.01819,8.06145,0.994753,0.0648059,430.951,1,5,15,6,0,6,2,5,7,0,11365
NeuLANDPla4H-45,13,H,4,45,1,8,1279,3271,1213,3286,1,60,1351,3273,1282,3280,33.7776,-4.20489,8.11326,1.01267,0.0643559,460.428,1,5,14,6,0,6,2,4,7,0,11365
NeuLANDPla4H-46,13,H,4,46,1,4,1194,3280,1213,3286,1,68,1220,3276,1282,3280,31.7771,-4.0657,8.04791,1.00479,0.0631059,340.184,1,5,13,6,0,6,2,3,7,0,11365
NeuLANDPla4H-47,13,H,4,47,1,39,1294,3273,1213,3286,1,52,1288,3275,1282,3280,32.5857,-4.48219,8.07867,0.992991,0.0645265,358.838,1,5,12,6,0,6,2,2,7,0,11365
NeuLANDPla4H-48,13,H,4,48,1,3,1268,3272,1213,3286,1,32,1243,3277,1282,3280,32.883,-4.39639,8.09239,0.996943,0.0638212,389.083,1,5,11,6,0,6,2,1,7,0,11365
NeuLANDPla4H-49,13,H,4,49,1,19,1270,3263,1213,3286,1,34,1289,3275,1282,3280,32.896,-4.53458,8.03835,0.996549,0.0623907,252.123,1,5,10,6,0,6,2,0,7,0,11365
NeuLANDPla5V-0,13,V,5,0,1,5,1202,3278,1141,3288,1,30,1241,3278,1213,3286,-0.386196,11.9279,8.02082,1.0693,0.060389,279.796,1,1,7,6,0,1,5,9,6,0,11415
NeuLANDPla5V-1,13,V,5,1,1,15,1221,3285,1141,3288,1,5,1318,3269,1213,3286,-0.383253,11.9828,8.08983,0.999685,0.067057,340.041,1,1,6,6,0,1,5,8,6,0,11415
NeuLANDPla5V-2,13,V,5,2,1,9,1194,3283,1141,3288,1,4,1202,3280,1122,3284,-0.189138,12.0147,8.05679,1.00614,0.0675574,352.665,1,1,5,6,0,1,6,7,6,0,11415
NeuLANDPla5V-3,13,V,5,3,1,26,1240,3281,1141,3288,1,5,1238,3281,1122,3284,-0.907699,11.9743,8.11649,0.996524,0.0674906,402.392,1,1,4,6,0,1,6,6,6,0,11415
NeuLANDPla5V-4,13,V,5,4,1,12,1159,3282,1141,3288,1,47,1217,3282,1122,3284,-0.694201,11.1764,8.09294,0.992948,0.0668795,364.773,1,1,3,6,0,1,6,5,6,0,11415
NeuLANDPla5V-5,13,V,5,5,1,4,1231,3279,1141,3288,1,2,1248,3288,1122,3284,-1.68103,11.6408,8.06989,0.967328,0.0653485,346.272,1,1,2,6,0,1,6,4,6,0,11415
