NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
FDC2_3_66,13,3,64,V,66,-205,-191.34,0,30,5,37
FDC2_3_67,13,3,64,V,67,-225,-191.34,0,30,5,39
FDC2_3_68,13,3,64,V,68,-245,-191.34,0,30,5,41
FDC2_3_69,13,3,64,V,69,-265,-191.34,0,30,5,43
FDC2_3_70,13,3,64,V,70,-285,-191.34,0,30,5,45
FDC2_3_71,13,3,64,V,71,-305,-191.34,0,30,5,47
FDC2_3_72,13,3,64,V,72,-325,-191.34,0,30,5,49
FDC2_3_73,13,3,64,V,73,-345,-191.34,0,30,5,51
FDC2_3_74,13,3,64,V,74,-365,-191.34,0,30,5,53
FDC2_3_75,13,3,64,V,75,-385,-191.34,0,30,5,55
FDC2_3_76,13,3,64,V,76,-405,-191.34,0,30,5,57
FDC2_3_77,13,3,64,V,77,-425,-191.34,0,30,5,59
FDC2_3_78,13,3,64,V,78,-445,-191.34,0,30,5,61
FDC2_3_79,13,3,64,V,79,-465,-191.34,0,30,5,63
FDC2_3_80,13,3,64,V,80,-485,-191.34,0,30,6,1
FDC2_3_81,13,3,64,V,81,-505,-191.34,0,30,6,3
FDC2_3_82,13,3,64,V,82,-525,-191.34,0,30,6,5
FDC2_3_83,13,3,64,V,83,-545,-191.34,0,30,6,7
FDC2_3_84,13,3,64,V,84,-565,-191.34,0,30,6,9
FDC2_3_85,13,3,64,V,85,-585,-191.34,0,30,6,11
FDC2_3_86,13,3,64,V,86,-605,-191.34,0,30,6,13
FDC2_3_87,13,3,64,V,87,-625,-191.34,0,30,6,15
FDC2_3_88,13,3,64,V,88,-645,-191.34,0,30,6,17
FDC2_3_89,13,3,64,V,89,-665,-191.34,0,30,6,19
FDC2_3_90,13,3,64,V,90,-685,-191.34,0,30,6,21
FDC2_3_91,13,3,64,V,91,-705,-191.34,0,30,6,23
FDC2_3_92,13,3,64,V,92,-725,-191.34,0,30,6,25
FDC2_3_93,13,3,64,V,93,-745,-191.34,0,30,6,27
FDC2_3_94,13,3,64,V,94,-765,-191.34,0,30,6,29
FDC2_3_95,13,3,64,V,95,-785,-191.34,0,30,6,31
FDC2_3_96,13,3,64,V,96,-805,-191.34,0,30,6,33
FDC2_3_97,13,3,64,V,97,-825,-191.34,0,30,6,35
FDC2_3_98,13,3,64,V,98,-845,-191.34,0,30,6,37
FDC2_3_99,13,3,64,V,99,-865,-191.34,0,30,6,39
FDC2_3_100,13,3,64,V,100,-885,-191.34,0,30,6,41
FDC2_3_101,13,3,64,V,101,-905,-191.34,0,30,6,43
FDC2_3_102,13,3,64,V,102,-925,-191.34,0,30,6,45
FDC2_3_103,13,3,64,V,103,-945,-191.34,0,30,6,47
FDC2_3_104,13,3,64,V,104,-965,-191.34,0,30,6,49
FDC2_3_105,13,3,64,V,105,-985,-191.34,0,30,6,51
FDC2_3_106,13,3,64,V,106,-1005,-191.34,0,30,6,53
FDC2_3_107,13,3,64,V,107,-1025,-191.34,0,30,6,55
FDC2_3_108,13,3,64,V,108,-1045,-191.34,0,30,6,57
FDC2_3_109,13,3,64,V,109,-1065,-191.34,0,30,6,59
FDC2_3_110,13,3,64,V,110,-1085,-191.34,0,30,6,61
FDC2_3_111,13,3,64,V,111,-1105,-191.34,0,30,6,63
FDC2_4_0,13,4,65,U,0,1105,-108.66,0,30,7,0
FDC2_4_1,13,4,65,U,1,1085,-108.66,0,30,7,2
FDC2_4_2,13,4,65,U,2,1065,-108.66,0,30,7,4
FDC2_4_3,13,4,65,U,3,1045,-108.66,0,30,7,6
FDC2_4_4,13,4,65,U,4,1025,-108.66,0,30,7,8
FDC2_4_5,13,4,65,U,5,1005,-108.66,0,30,7,10
FDC2_4_6,13,4,65,U,6,985,-108.66,0,30,7,12
FDC2_4_7,13,4,65,U,7,965,-108.66,0,30,7,14
FDC2_4_8,13,4,65,U,8,945,-108.66,0,30,7,16
FDC2_4_9,13,4,65,U,9,925,-108.66,0,30,7,18
FDC2_4_10,13,4,65,U,10,905,-108.66,0,30,7,20
FDC2_4_11,13,4,65,U,11,885,-108.66,0,30,7,22
FDC2_4_12,13,4,65,U,12,865,-108.66,0,30,7,24
FDC2_4_13,13,4,65,U,13,845,-108.66,0,30,7,26
FDC2_4_14,13,4,65,U,14,825,-108.66,0,30,7,28
FDC2_4_15,13,4,65,U,15,805,-108.66,0,30,7,30
FDC2_4_16,13,4,65,U,16,785,-108.66,0,30,7,32
FDC2_4_17,13,4,65,U,17,765,-108.66,0,30,7,34
FDC2_4_18,13,4,65,U,18,745,-108.66,0,30,7,36
FDC2_4_19,13,4,65,U,19,725,-108.66,0,30,7,38
FDC2_4_20,13,4,65,U,20,705,-108.66,0,30,7,40
FDC2_4_21,13,4,65,U,21,685,-108.66,0,30,7,42
FDC2_4_22,13,4,65,U,22,665,-108.66,0,30,7,44
FDC2_4_23,13,4,65,U,23,645,-108.66,0,30,7,46
FDC2_4_24,13,4,65,U,24,625,-108.66,0,30,7,48
FDC2_4_25,13,4,65,U,25,605,-108.66,0,30,7,50
FDC2_4_26,13,4,65,U,26,585,-108.66,0,30,7,52
FDC2_4_27,13,4,65,U,27,565,-108.66,0,30,7,54
FDC2_4_28,13,4,65,U,28,545,-108.66,0,30,7,56
FDC2_4_29,13,4,65,U,29,525,-108.66,0,30,7,58
FDC2_4_30,13,4,65,U,30,505,-108.66,0,30,7,60
FDC2_4_31,13,4,65,U,31,485,-108.66,0,30,7,62
FDC2_4_32,13,4,65,U,32,465,-108.66,0,30,8,0
FDC2_4_33,13,4,65,U,33,445,-108.66,0,30,8,2
FDC2_4_34,13,4,65,U,34,425,-108.66,0,30,8,4
FDC2_4_35,13,4,65,U,35,405,-108.66,0,30,8,6
FDC2_4_36,13,4,65,U,36,385,-108.66,0,30,8,8
FDC2_4_37,13,4,65,U,37,365,-108.66,0,30,8,10
FDC2_4_38,13,4,65,U,38,345,-108.66,0,30,8,12
FDC2_4_39,13,4,65,U,39,325,-108.66,0,30,8,14
FDC2_4_40,13,4,65,U,40,305,-108.66,0,30,8,16
FDC2_4_41,13,4,65,U,41,285,-108.66,0,30,8,18
FDC2_4_42,13,4,65,U,42,265,-108.66,0,30,8,20
FDC2_4_43,13,4,65,U,43,245,-108.66,0,30,8,22
FDC2_4_44,13,4,65,U,44,225,-108.66,0,30,8,24
FDC2_4_45,13,4,65,U,45,205,-108.66,0,30,8,26
FDC2_4_46,13,4,65,U,46,185,-108.66,0,30,8,28
FDC2_4_47,13,4,65,U,47,165,-108.66,0,30,8,30
FDC2_4_48,13,4,65,U,48,145,-108.66,0,30,8,32
FDC2_4_49,13,4,65,U,49,125,-108.66,0,30,8,34
FDC2_4_50,13,4,65,U,50,105,-108.66,0,30,8,36
FDC2_4_51,13,4,65,U,51,85,-108.66,0,30,8,38
FDC2_4_52,13,4,65,U,52,65,-108.66,0,30,8,40
FDC2_4_53,13,4,65,U,53,45,-108.66,0,30,8,42
FDC2_4_54,13,4,65,U,54,25,-108.66,0,30,8,44
FDC2_4_55,13,4,65,U,55,5,-108.66,0,30,8,46
FDC2_4_56,13,4,65,U,56,-15,-108.66,0,30,8,48
FDC2_4_57,13,4,65,U,57,-35,-108.66,0,30,8,50
FDC2_4_58,13,4,65,U,58,-55,-108.66,0,30,8,52
FDC2_4_59,13,4,65,U,59,-75,-108.66,0,30,8,54
FDC2_4_60,13,4,65,U,60,-95,-108.66,0,30,8,56
FDC2_4_61,13,4,65,U,61,-115,-108.66,0,30,8,58
FDC2_4_62,13,4,65,U,62,-135,-108.66,0,30,8,60
FDC2_4_63,13,4,65,U,63,-155,-108.66,0,30,8,62
FDC2_4_64,13,4,65,U,64,-175,-108.66,0,30,9,0
FDC2_4_65,13,4,65,U,65,-195,-108.66,0,30,9,2
FDC2_4_66,13,4,65,U,66,-215,-108.66,0,30,9,4
FDC2_4_67,13,4,65,U,67,-235,-108.66,0,30,9,6
FDC2_4_68,13,4,65,U,68,-255,-108.66,0,30,9,8
FDC2_4_69,13,4,65,U,69,-275,-108.66,0,30,9,10
FDC2_4_70,13,4,65,U,70,-295,-108.66,0,30,9,12
FDC2_4_71,13,4,65,U,71,-315,-108.66,0,30,9,14
FDC2_4_72,13,4,65,U,72,-335,-108.66,0,30,9,16
FDC2_4_73,13,4,65,U,73,-355,-108.66,0,30,9,18
FDC2_4_74,13,4,65,U,74,-375,-108.66,0,30,9,20
FDC2_4_75,13,4,65,U,75,-395,-108.66,0,30,9,22
FDC2_4_76,13,4,65,U,76,-415,-108.66,0,30,9,24
FDC2_4_77,13,4,65,U,77,-435,-108.66,0,30,9,26
FDC2_4_78,13,4,65,U,78,-455,-108.66,0,30,9,28
FDC2_4_79,13,4,65,U,79,-475,-108.66,0,30,9,30
FDC2_4_80,13,4,65,U,80,-495,-108.66,0,30,9,32
FDC2_4_81,13,4,65,U,81,-515,-108.66,0,30,9,34
FDC2_4_82,13,4,65,U,82,-535,-108.66,0,30,9,36
FDC2_4_83,13,4,65,U,83,-555,-108.66,0,30,9,38
FDC2_4_84,13,4,65,U,84,-575,-108.66,0,30,9,40
FDC2_4_85,13,4,65,U,85,-595,-108.66,0,30,9,42
FDC2_4_86,13,4,65,U,86,-615,-108.66,0,30,9,44
FDC2_4_87,13,4,65,U,87,-635,-108.66,0,30,9,46
FDC2_4_88,13,4,65,U,88,-655,-108.66,0,30,9,48
FDC2_4_89,13,4,65,U,89,-675,-108.66,0,30,9,50
FDC2_4_90,13,4,65,U,90,-695,-108.66,0,30,9,52
FDC2_4_91,13,4,65,U,91,-715,-108.66,0,30,9,54
FDC2_4_92,13,4,65,U,92,-735,-108.66,0,30,9,56
FDC2_4_93,13,4,65,U,93,-755,-108.66,0,30,9,58
FDC2_4_94,13,4,65,U,94,-775,-108.66,0,30,9,60
FDC2_4_95,13,4,65,U,95,-795,-108.66,0,30,9,62
FDC2_4_96,13,4,65,U,96,-815,-108.66,0,30,10,0
FDC2_4_97,13,4,65,U,97,-835,-108.66,0,30,10,2
FDC2_4_98,13,4,65,U,98,-855,-108.66,0,30,10,4
FDC2_4_99,13,4,65,U,99,-875,-108.66,0,30,10,6
FDC2_4_100,13,4,65,U,100,-895,-108.66,0,30,10,8
FDC2_4_101,13,4,65,U,101,-915,-108.66,0,30,10,10
FDC2_4_102,13,4,65,U,102,-935,-108.66,0,30,10,12
FDC2_4_103,13,4,65,U,103,-955,-108.66,0,30,10,14
FDC2_4_104,13,4,65,U,104,-975,-108.66,0,30,10,16
FDC2_4_105,13,4,65,U,105,-995,-108.66,0,30,10,18
FDC2_4_106,13,4,65,U,106,-1015,-108.66,0,30,10,20
FDC2_4_107,13,4,65,U,107,-1035,-108.66,0,30,10,22
FDC2_4_108,13,4,65,U,108,-1055,-108.66,0,30,10,24
FDC2_4_109,13,4,65,U,109,-1075,-108.66,0,30,10,26
FDC2_4_110,13,4,65,U,110,-1095,-108.66,0,30,10,28
FDC2_4_111,13,4,65,U,111,-1115,-108.66,0,30,10,30
FDC2_5_0,13,5,66,U,0,1115,-91.34,0,30,7,1
FDC2_5_1,13,5,66,U,1,1095,-91.34,0,30,7,3
FDC2_5_2,13,5,66,U,2,1075,-91.34,0,30,7,5
FDC2_5_3,13,5,66,U,3,1055,-91.34,0,30,7,7
FDC2_5_4,13,5,66,U,4,1035,-91.34,0,30,7,9
FDC2_5_5,13,5,66,U,5,1015,-91.34,0,30,7,11
FDC2_5_6,13,5,66,U,6,995,-91.34,0,30,7,13
FDC2_5_7,13,5,66,U,7,975,-91.34,0,30,7,15
FDC2_5_8,13,5,66,U,8,955,-91.34,0,30,7,17
FDC2_5_9,13,5,66,U,9,935,-91.34,0,30,7,19
FDC2_5_10,13,5,66,U,10,915,-91.34,0,30,7,21
FDC2_5_11,13,5,66,U,11,895,-91.34,0,30,7,23
FDC2_5_12,13,5,66,U,12,875,-91.34,0,30,7,25
FDC2_5_13,13,5,66,U,13,855,-91.34,0,30,7,27
FDC2_5_14,13,5,66,U,14,835,-91.34,0,30,7,29
FDC2_5_15,13,5,66,U,15,815,-91.34,0,30,7,31
FDC2_5_16,13,5,66,U,16,795,-91.34,0,30,7,33
FDC2_5_17,13,5,66,U,17,775,-91.34,0,30,7,35
FDC2_5_18,13,5,66,U,18,755,-91.34,0,30,7,37
FDC2_5_19,13,5,66,U,19,735,-91.34,0,30,7,39
FDC2_5_20,13,5,66,U,20,715,-91.34,0,30,7,41
FDC2_5_21,13,5,66,U,21,695,-91.34,0,30,7,43
FDC2_5_22,13,5,66,U,22,675,-91.34,0,30,7,45
FDC2_5_23,13,5,66,U,23,655,-91.34,0,30,7,47
FDC2_5_24,13,5,66,U,24,635,-91.34,0,30,7,49
FDC2_5_25,13,5,66,U,25,615,-91.34,0,30,7,51
FDC2_5_26,13,5,66,U,26,595,-91.34,0,30,7,53
FDC2_5_27,13,5,66,U,27,575,-91.34,0,30,7,55
FDC2_5_28,13,5,66,U,28,555,-91.34,0,30,7,57
FDC2_5_29,13,5,66,U,29,535,-91.34,0,30,7,59
FDC2_5_30,13,5,66,U,30,515,-91.34,0,30,7,61
FDC2_5_31,13,5,66,U,31,495,-91.34,0,30,7,63
FDC2_5_32,13,5,66,U,32,475,-91.34,0,30,8,1
FDC2_5_33,13,5,66,U,33,455,-91.34,0,30,8,3
FDC2_5_34,13,5,66,U,34,435,-91.34,0,30,8,5
FDC2_5_35,13,5,66,U,35,415,-91.34,0,30,8,7
FDC2_5_36,13,5,66,U,36,395,-91.34,0,30,8,9
FDC2_5_37,13,5,66,U,37,375,-91.34,0,30,8,11
FDC2_5_38,13,5,66,U,38,355,-91.34,0,30,8,13
FDC2_5_39,13,5,66,U,39,335,-91.34,0,30,8,15
FDC2_5_40,13,5,66,U,40,315,-91.34,0,30,8,17
FDC2_5_41,13,5,66,U,41,295,-91.34,0,30,8,19
FDC2_5_42,13,5,66,U,42,275,-91.34,0,30,8,21
FDC2_5_43,13,5,66,U,43,255,-91.34,0,30,8,23
FDC2_5_44,13,5,66,U,44,235,-91.34,0,30,8,25
FDC2_5_45,13,5,66,U,45,215,-91.34,0,30,8,27
FDC2_5_46,13,5,66,U,46,195,-91.34,0,30,8,29
FDC2_5_47,13,5,66,U,47,175,-91.34,0,30,8,31
FDC2_5_48,13,5,66,U,48,155,-91.34,0,30,8,33
FDC2_5_49,13,5,66,U,49,135,-91.34,0,30,8,35
FDC2_5_50,13,5,66,U,50,115,-91.34,0,30,8,37
FDC2_5_51,13,5,66,U,51,95,-91.34,0,30,8,39
FDC2_5_52,13,5,66,U,52,75,-91.34,0,30,8,41
FDC2_5_53,13,5,66,U,53,55,-91.34,0,30,8,43
FDC2_5_54,13,5,66,U,54,35,-91.34,0,30,8,45
FDC2_5_55,13,5,66,U,55,15,-91.34,0,30,8,47
FDC2_5_56,13,5,66,U,56,-5,-91.34,0,30,8,49
FDC2_5_57,13,5,66,U,57,-25,-91.34,0,30,8,51
FDC2_5_58,13,5,66,U,58,-45,-91.34,0,30,8,53
FDC2_5_59,13,5,66,U,59,-65,-91.34,0,30,8,55
FDC2_5_60,13,5,66,U,60,-85,-91.34,0,30,8,57
FDC2_5_61,13,5,66,U,61,-105,-91.34,0,30,8,59
FDC2_5_62,13,5,66,U,62,-125,-91.34,0,30,8,61
FDC2_5_63,13,5,66,U,63,-145,-91.34,0,30,8,63
FDC2_5_64,13,5,66,U,64,-165,-91.34,0,30,9,1
FDC2_5_65,13,5,66,U,65,-185,-91.34,0,30,9,3
FDC2_5_66,13,5,66,U,66,-205,-91.34,0,30,9,5
FDC2_5_67,13,5,66,U,67,-225,-91.34,0,30,9,7
FDC2_5_68,13,5,66,U,68,-245,-91.34,0,30,9,9
FDC2_5_69,13,5,66,U,69,-265,-91.34,0,30,9,11
FDC2_5_70,13,5,66,U,70,-285,-91.34,0,30,9,13
FDC2_5_71,13,5,66,U,71,-305,-91.34,0,30,9,15
FDC2_5_72,13,5,66,U,72,-325,-91.34,0,30,9,17
FDC2_5_73,13,5,66,U,73,-345,-91.34,0,30,9,19
FDC2_5_74,13,5,66,U,74,-365,-91.34,0,30,9,21
FDC2_5_75,13,5,66,U,75,-385,-91.34,0,30,9,23
FDC2_5_76,13,5,66,U,76,-405,-91.34,0,30,9,25
FDC2_5_77,13,5,66,U,77,-425,-91.34,0,30,9,27
FDC2_5_78,13,5,66,U,78,-445,-91.34,0,30,9,29
FDC2_5_79,13,5,66,U,79,-465,-91.34,0,30,9,31
FDC2_5_80,13,5,66,U,80,-485,-91.34,0,30,9,33
FDC2_5_81,13,5,66,U,81,-505,-91.34,0,30,9,35
FDC2_5_82,13,5,66,U,82,-525,-91.34,0,30,9,37
FDC2_5_83,13,5,66,U,83,-545,-91.34,0,30,9,39
FDC2_5_84,13,5,66,U,84,-565,-91.34,0,30,9,41
FDC2_5_85,13,5,66,U,85,-585,-91.34,0,30,9,43
FDC2_5_86,13,5,66,U,86,-605,-91.34,0,30,9,45
FDC2_5_87,13,5,66,U,87,-625,-91.34,0,30,9,47
FDC2_5_88,13,5,66,U,88,-645,-91.34,0,30,9,49
FDC2_5_89,13,5,66,U,89,-665,-91.34,0,30,9,51
FDC2_5_90,13,5,66,U,90,-685,-91.34,0,30,9,53
FDC2_5_91,13,5,66,U,91,-705,-91.34,0,30,9,55
FDC2_5_92,13,5,66,U,92,-725,-91.34,0,30,9,57
FDC2_5_93,13,5,66,U,93,-745,-91.34,0,30,9,59
FDC2_5_94,13,5,66,U,94,-765,-91.34,0,30,9,61
FDC2_5_95,13,5,66,U,95,-785,-91.34,0,30,9,63
FDC2_5_96,13,5,66,U,96,-805,-91.34,0,30,10,1
FDC2_5_97,13,5,66,U,97,-825,-91.34,0,30,10,3
FDC2_5_98,13,5,66,U,98,-845,-91.34,0,30,10,5
FDC2_5_99,13,5,66,U,99,-865,-91.34,0,30,10,7
FDC2_5_100,13,5,66,U,100,-885,-91.34,0,30,10,9
FDC2_5_101,13,5,66,U,101,-905,-91.34,0,30,10,11
FDC2_5_102,13,5,66,U,102,-925,-91.34,0,30,10,13
FDC2_5_103,13,5,66,U,103,-945,-91.34,0,30,10,15
FDC2_5_104,13,5,66,U,104,-965,-91.34,0,30,10,17
FDC2_5_105,13,5,66,U,105,-985,-91.34,0,30,10,19
FDC2_5_106,13,5,66,U,106,-1005,-91.34,0,30,10,21
FDC2_5_107,13,5,66,U,107,-1025,-91.34,0,30,10,23
FDC2_5_108,13,5,66,U,108,-1045,-91.34,0,30,10,25
FDC2_5_109,13,5,66,U,109,-1065,-91.34,0,30,10,27
FDC2_5_110,13,5,66,U,110,-1085,-91.34,0,30,10,29
FDC2_5_111,13,5,66,U,111,-1105,-91.34,0,30,10,31
FDC2_6_0,13,6,67,X,0,1105,-8.66,0,30,10,32
FDC2_6_1,13,6,67,X,1,1085,-8.66,0,30,10,34
FDC2_6_2,13,6,67,X,2,1065,-8.66,0,30,10,36
FDC2_6_3,13,6,67,X,3,1045,-8.66,0,30,10,38
FDC2_6_4,13,6,67,X,4,1025,-8.66,0,30,10,40
FDC2_6_5,13,6,67,X,5,1005,-8.66,0,30,10,42
FDC2_6_6,13,6,67,X,6,985,-8.66,0,30,10,44
FDC2_6_7,13,6,67,X,7,965,-8.66,0,30,10,46
FDC2_6_8,13,6,67,X,8,945,-8.66,0,30,10,48
FDC2_6_9,13,6,67,X,9,925,-8.66,0,30,10,50
FDC2_6_10,13,6,67,X,10,905,-8.66,0,30,10,52
FDC2_6_11,13,6,67,X,11,885,-8.66,0,30,10,54
FDC2_6_12,13,6,67,X,12,865,-8.66,0,30,10,56
FDC2_6_13,13,6,67,X,13,845,-8.66,0,30,10,58
FDC2_6_14,13,6,67,X,14,825,-8.66,0,30,10,60
FDC2_6_15,13,6,67,X,15,805,-8.66,0,30,10,62
FDC2_6_16,13,6,67,X,16,785,-8.66,0,30,11,0
FDC2_6_17,13,6,67,X,17,765,-8.66,0,30,11,2
FDC2_6_18,13,6,67,X,18,745,-8.66,0,30,11,4
FDC2_6_19,13,6,67,X,19,725,-8.66,0,30,11,6
FDC2_6_20,13,6,67,X,20,705,-8.66,0,30,11,8
FDC2_6_21,13,6,67,X,21,685,-8.66,0,30,11,10
FDC2_6_22,13,6,67,X,22,665,-8.66,0,30,11,12
FDC2_6_23,13,6,67,X,23,645,-8.66,0,30,11,14
FDC2_6_24,13,6,67,X,24,625,-8.66,0,30,11,16
FDC2_6_25,13,6,67,X,25,605,-8.66,0,30,11,18
FDC2_6_26,13,6,67,X,26,585,-8.66,0,30,11,20
FDC2_6_27,13,6,67,X,27,565,-8.66,0,30,11,22
FDC2_6_28,13,6,67,X,28,545,-8.66,0,30,11,24
FDC2_6_29,13,6,67,X,29,525,-8.66,0,30,11,26
FDC2_6_30,13,6,67,X,30,505,-8.66,0,30,11,28
FDC2_6_31,13,6,67,X,31,485,-8.66,0,30,11,30
FDC2_6_32,13,6,67,X,32,465,-8.66,0,30,11,32
FDC2_6_33,13,6,67,X,33,445,-8.66,0,30,11,34
FDC2_6_34,13,6,67,X,34,425,-8.66,0,30,11,36
FDC2_6_35,13,6,67,X,35,405,-8.66,0,30,11,38
FDC2_6_36,13,6,67,X,36,385,-8.66,0,30,11,40
FDC2_6_37,13,6,67,X,37,365,-8.66,0,30,11,42
FDC2_6_38,13,6,67,X,38,345,-8.66,0,30,11,44
FDC2_6_39,13,6,67,X,39,325,-8.66,0,30,11,46
FDC2_6_40,13,6,67,X,40,305,-8.66,0,30,11,48
FDC2_6_41,13,6,67,X,41,285,-8.66,0,30,11,50
FDC2_6_42,13,6,67,X,42,265,-8.66,0,30,11,52
FDC2_6_43,13,6,67,X,43,245,-8.66,0,30,11,54
FDC2_6_44,13,6,67,X,44,225,-8.66,0,30,11,56
FDC2_6_45,13,6,67,X,45,205,-8.66,0,30,11,58
FDC2_6_46,13,6,67,X,46,185,-8.66,0,30,11,60
FDC2_6_47,13,6,67,X,47,165,-8.66,0,30,11,62
FDC2_6_48,13,6,67,X,48,145,-8.66,0,30,12,0
FDC2_6_49,13,6,67,X,49,125,-8.66,0,30,12,2
FDC2_6_50,13,6,67,X,50,105,-8.66,0,30,12,4
FDC2_6_51,13,6,67,X,51,85,-8.66,0,30,12,6
FDC2_6_52,13,6,67,X,52,65,-8.66,0,30,12,8
FDC2_6_53,13,6,67,X,53,45,-8.66,0,30,12,10
FDC2_6_54,13,6,67,X,54,25,-8.66,0,30,12,12
FDC2_6_55,13,6,67,X,55,5,-8.66,0,30,12,14
FDC2_6_56,13,6,67,X,56,-15,-8.66,0,30,12,16
FDC2_6_57,13,6,67,X,57,-35,-8.66,0,30,12,18
FDC2_6_58,13,6,67,X,58,-55,-8.66,0,30,12,20
FDC2_6_59,13,6,67,X,59,-75,-8.66,0,30,12,22
FDC2_6_60,13,6,67,X,60,-95,-8.66,0,30,12,24
FDC2_6_61,13,6,67,X,61,-115,-8.66,0,30,12,26
FDC2_6_62,13,6,67,X,62,-135,-8.66,0,30,12,28
FDC2_6_63,13,6,67,X,63,-155,-8.66,0,30,12,30
FDC2_6_64,13,6,67,X,64,-175,-8.66,0,30,12,32
FDC2_6_65,13,6,67,X,65,-195,-8.66,0,30,12,34
FDC2_6_66,13,6,67,X,66,-215,-8.66,0,30,12,36
FDC2_6_67,13,6,67,X,67,-235,-8.66,0,30,12,38
FDC2_6_68,13,6,67,X,68,-255,-8.66,0,30,12,40
FDC2_6_69,13,6,67,X,69,-275,-8.66,0,30,12,42
FDC2_6_70,13,6,67,X,70,-295,-8.66,0,30,12,44
FDC2_6_71,13,6,67,X,71,-315,-8.66,0,30,12,46
FDC2_6_72,13,6,67,X,72,-335,-8.66,0,30,12,48
FDC2_6_73,13,6,67,X,73,-355,-8.66,0,30,12,50
FDC2_6_74,13,6,67,X,74,-375,-8.66,0,30,12,52
FDC2_6_75,13,6,67,X,75,-395,-8.66,0,30,12,54
FDC2_6_76,13,6,67,X,76,-415,-8.66,0,30,12,56
FDC2_6_77,13,6,67,X,77,-435,-8.66,0,30,12,58
FDC2_6_78,13,6,67,X,78,-455,-8.66,0,30,12,60
FDC2_6_79,13,6,67,X,79,-475,-8.66,0,30,12,62
FDC2_6_80,13,6,67,X,80,-495,-8.66,0,30,13,0
FDC2_6_81,13,6,67,X,81,-515,-8.66,0,30,13,2
FDC2_6_82,13,6,67,X,82,-535,-8.66,0,30,13,4
FDC2_6_83,13,6,67,X,83,-555,-8.66,0,30,13,6
FDC2_6_84,13,6,67,X,84,-575,-8.66,0,30,13,8
FDC2_6_85,13,6,67,X,85,-595,-8.66,0,30,13,10
FDC2_6_86,13,6,67,X,86,-615,-8.66,0,30,13,12
FDC2_6_87,13,6,67,X,87,-635,-8.66,0,30,13,14
FDC2_6_88,13,6,67,X,88,-655,-8.66,0,30,13,16
FDC2_6_89,13,6,67,X,89,-675,-8.66,0,30,13,18
FDC2_6_90,13,6,67,X,90,-695,-8.66,0,30,13,20
FDC2_6_91,13,6,67,X,91,-715,-8.66,0,30,13,22
FDC2_6_92,13,6,67,X,92,-735,-8.66,0,30,13,24
FDC2_6_93,13,6,67,X,93,-755,-8.66,0,30,13,26
FDC2_6_94,13,6,67,X,94,-775,-8.66,0,30,13,28
FDC2_6_95,13,6,67,X,95,-795,-8.66,0,30,13,30
FDC2_6_96,13,6,67,X,96,-815,-8.66,0,30,13,32
FDC2_6_97,13,6,67,X,97,-835,-8.66,0,30,13,34
FDC2_6_98,13,6,67,X,98,-855,-8.66,0,30,13,36
FDC2_6_99,13,6,67,X,99,-875,-8.66,0,30,13,38
FDC2_6_100,13,6,67,X,100,-895,-8.66,0,30,13,40
FDC2_6_101,13,6,67,X,101,-915,-8.66,0,30,13,42
FDC2_6_102,13,6,67,X,102,-935,-8.66,0,30,13,44
FDC2_6_103,13,6,67,X,103,-955,-8.66,0,30,13,46
FDC2_6_104,13,6,67,X,104,-975,-8.66,0,30,13,48
FDC2_6_105,13,6,67,X,105,-995,-8.66,0,30,13,50
FDC2_6_106,13,6,67,X,106,-1015,-8.66,0,30,13,52
FDC2_6_107,13,6,67,X,107,-1035,-8.66,0,30,13,54
FDC2_6_108,13,6,67,X,108,-1055,-8.66,0,30,13,56
FDC2_6_109,13,6,67,X,109,-1075,-8.66,0,30,13,58
FDC2_6_110,13,6,67,X,110,-1095,-8.66,0,30,13,60
FDC2_6_111,13,6,67,X,111,-1115,-8.66,0,30,13,62
FDC2_7_0,13,7,68,X,0,1115,8.66,0,30,10,33
FDC2_7_1,13,7,68,X,1,1095,8.66,0,30,10,35
FDC2_7_2,13,7,68,X,2,1075,8.66,0,30,10,37
FDC2_7_3,13,7,68,X,3,1055,8.66,0,30,10,39
FDC2_7_4,13,7,68,X,4,1035,8.66,0,30,10,41
FDC2_7_5,13,7,68,X,5,1015,8.66,0,30,10,43
FDC2_7_6,13,7,68,X,6,995,8.66,0,30,10,45
FDC2_7_7,13,7,68,X,7,975,8.66,0,30,10,47
FDC2_7_8,13,7,68,X,8,955,8.66,0,30,10,49
FDC2_7_9,13,7,68,X,9,935,8.66,0,30,10,51
FDC2_7_10,13,7,68,X,10,915,8.66,0,30,10,53
FDC2_7_11,13,7,68,X,11,895,8.66,0,30,10,55
FDC2_7_12,13,7,68,X,12,875,8.66,0,30,10,57
FDC2_7_13,13,7,68,X,13,855,8.66,0,30,10,59
FDC2_7_14,13,7,68,X,14,835,8.66,0,30,10,61
FDC2_7_15,13,7,68,X,15,815,8.66,0,30,10,63
FDC2_7_16,13,7,68,X,16,795,8.66,0,30,11,1
FDC2_7_17,13,7,68,X,17,775,8.66,0,30,11,3
FDC2_7_18,13,7,68,X,18,755,8.66,0,30,11,5
FDC2_7_19,13,7,68,X,19,735,8.66,0,30,11,7
FDC2_7_20,13,7,68,X,20,715,8.66,0,30,11,9
