NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
220,13,1,2,42.38,0,1124.7,0.0651171,0,40,0.0452047549,233.538,0.0659625,0,40,0.0504212697,160.365,7.70229,-17.1752,0,13,20,23,20,14,20,24,20,0
221,13,1,2,54.62,0,1124.7,0.0651483,0,38.8,0.0464798487,192.823,0.0663982,0,40,0.0491024884,205.029,7.67332,-2.58759,0,13,21,23,21,14,21,24,21,0
222,13,1,2,66.86,0,1124.7,0.064437,0,41,0.0488571498,285.666,0.0648076,0,41,0.0452482545,268.359,7.69542,13.2102,0,13,22,23,22,14,22,24,22,0
223,13,1,2,79.1,0,1124.7,0.066432,0,41,0.0476108858,208.941,0.0670717,0,40,0.0478707872,220.138,7.67411,12.5785,0,13,23,23,23,14,23,24,23,0
224,13,1,2,91.34,0,1124.7,0.0652525,0,39.973,0.0458679828,185.142,0.0672254,0,39.4,0.045563276,134.627,7.63113,-14.3064,0,13,24,23,24,14,24,24,24,0
225,13,1,2,103.58,0,1124.7,0.064915,0,40.763,0.0461555504,137.239,0.0656264,0,39.4,0.0464343094,220.682,7.63201,-13.8794,0,13,25,23,25,14,25,24,25,0
226,13,1,2,115.82,0,1124.7,0.0651189,0,40,0.0456789954,180.819,0.0650635,0,40,0.0464473218,243.984,7.64441,-10.2377,0,13,26,23,26,14,26,24,26,0
227,13,1,2,128.06,0,1124.7,0.0638854,0,41,0.045034902,173.91,0.0668118,0,40,0.0467097642,215.295,7.66528,-11.61,0,13,27,23,27,14,27,24,27,0
228,13,1,2,140.3,0,1124.7,0.0644985,0,40.973,0.0465571745,229.345,0.0664776,0,39.7,0.0435980608,231.1,7.67864,7.61293,0,13,28,23,28,14,28,24,28,0
229,13,1,2,152.54,0,1124.7,0.0667663,0,40,0.0451817436,211.815,0.0658496,0,41,0.0405318864,99.2596,7.67403,-3.51597,0,13,29,23,29,14,29,24,29,0
230,13,1,2,164.78,0,1124.7,0.0646346,0,40.09,0.0447699051,305.182,0.0664056,0,41.1,0.0450709642,204.227,7.70902,6.72365,0,13,30,23,30,14,30,24,30,0
301,13,2,1,-190.18,0,1196.3,0.0646598,0,41,0.0443294506,257.868,0.0651899,0,40,0.0476384054,166.972,7.6071,37.76,0,15,0,25,0,16,0,26,0,0
302,13,2,1,-177.94,0,1196.3,0.0653991,0,40.736,0.0448949906,317.888,0.0657924,0,40,0.0421351274,158.279,7.59852,-4.5719,0,15,1,25,1,16,1,26,1,0
303,13,2,1,-165.7,0,1196.3,0.0642194,0,40.973,0.042916613,257.112,0.06721,0,41,0.0436961081,91.4188,7.58388,-14.9393,0,15,2,25,2,16,2,26,2,0
304,13,2,1,-153.46,0,1196.3,0.0647529,0,39.79,0.0446404657,105.491,0.0659346,0,40.09,0.0458004779,121.684,7.58833,13.575,0,15,3,25,3,16,3,26,3,0
305,13,2,1,-141.22,0,1196.3,0.0650884,0,40.09,0.0444663153,221.762,0.0659092,0,41,0.0442354565,184.694,7.60842,17.11961,0,15,4,25,4,16,4,26,4,0
306,13,2,1,-128.98,0,1196.3,0.0653622,0,40.7,0.0464246088,165.905,0.0662211,0,41,0.0462957247,177.48,7.56203,-18.6151,0,15,5,25,5,16,5,26,5,0
