NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
427,13,2,2,128.06,0,1274.472,0.0688074,0,40.973,0.045678,149.59,0.0688479,0,41,0.0441828818,150.939,7.58779,-33.2726,-18.039029,17,27,27,27,18,27,28,27,0
428,13,2,2,140.3,0,1274.472,0.0697608,0,40.7,0.044032,137.81,0.0683668,0,41,0.0448019307,199.159,7.64448,-66.8195,-20.984703,17,28,27,28,18,28,28,28,0
429,13,2,2,152.54,0,1274.472,0.0688538,0,40.88,0.047784,165.918,0.068038,0,41,0.041907577,104.039,7.61758,-43.8906,-18.60188,17,29,27,29,18,29,28,29,0
430,13,2,2,164.78,0,1274.472,0.0681382,0,40.973,0.044921,138.433,0.0677862,0,40,0.0431358001,235.521,7.67695,-44.4878,-19.311857,17,30,27,30,18,30,28,30,0
V101,13,1,0,-183.2,0,1149.372,0.0686842,0,40,0.0433148333,135.333,0.0689281,0,40,0.0424325746,127.278,7.18445,63.648,-15.0381,19,0,29,0,19,16,29,16,0
V102,13,1,0,-152.2,0,1150.872,0.0687613,0,40,0.0389014167,151.12,0.0684399,0,40,0.0416916817,160.036,7.1998,83.8494,-16.4859,19,1,29,1,19,17,29,28,0
V103,13,1,0,-121.2,0,1149.372,0.0684724,0,40,0.0394633333,93.2221,0.0682436,0,40,0.0426119416,131.529,7.13704,47.72567,-14.9076,19,2,29,2,19,18,29,18,0
V104,13,1,0,-90.2,0,1150.872,0.0686917,0,40,0.0393893333,260.457,0.068291,0,40,0.0408351941,95.9333,7.15547,60.08547,-16.3763,19,3,29,3,19,19,29,19,0
V105,13,1,0,-59.2,0,1149.372,0.0679584,0,40,0.04046025,270.566,0.0688765,0,40,0.041395526,175.85,7.08104,87.9331,-13.7534,19,4,29,4,19,20,29,20,0
V106,13,1,0,-28.2,0,1150.872,0.0688225,0,40,0.0391383333,229.823,0.0681097,0,40,0.0385820331,122.449,7.24952,66.3858,-14.8875,19,5,29,5,19,21,29,15,0
V107,13,1,0,2.8,0,1149.372,0.0690123,0,40,0.0370905833,98.6705,0.0672984,0,40,0.0427051127,219.866,7.07779,66.93256,-15.3757,19,6,29,6,19,22,29,30,0
V108,13,1,0,33.8,0,1150.872,0.0685299,0,40,0.0385290833,152.474,0.0679839,0,40,0.0413879876,170.76,7.11402,68.06256,-15.7093,19,7,29,7,19,23,29,23,0
V109,13,1,0,64.8,0,1149.372,0.069655,0,40,0.040593,286.408,0.0672006,0,40,0.0391120011,265.362,7.21571,143.0058,-13.879,19,8,29,8,19,24,29,24,0
V110,13,1,0,95.8,0,1150.872,0.0683963,0,40,0.0354615,143.931,0.0686489,0,40,0.0412779658,145.85,7.1328,105.7806,-14.3784,19,9,29,9,19,25,29,25,0
V111,13,1,0,126.8,0,1149.372,0.0680913,0,40,0.041888,127.071,0.06849,0,40,0.0408383292,335.526,7.15133,83.84665,-14.5161,19,10,29,10,19,26,29,31,0
V112,13,1,0,157.8,0,1150.872,0.0683792,0,40,0.0386243333,132.753,0.0679589,0,40,0.0405640019,118.193,7.11316,90.1561,-14.51098,19,11,29,11,19,27,29,27,0
V201,13,2,0,-183.2,0,1233.972,0.0676502,0,40,0.0418193333,278.196,0.0681221,0,40,0.0385617991,247.465,7.07466,2.90557,-17.1627,20,0,30,0,20,16,30,16,0
V202,13,2,0,-152.2,0,1235.472,0.0678752,0,40,0.0419181667,295.191,0.0684832,0,40,0.0410414683,273.686,7.09006,32.6936,-16.7214,20,1,30,1,20,17,30,17,0
V203,13,2,0,-121.2,0,1233.972,0.069254,0,40,0.0404989167,247.986,0.0694736,0,40,0.0394601847,267.849,7.02945,-4.70842,-16.8654,20,2,30,2,20,18,30,18,0
V204,13,2,0,-90.2,0,1235.472,0.0683214,0,40,0.040305,144.279,0.069404,0,40,0.0397842104,216.098,7.07743,-21.6756,-15.9898,20,3,30,3,20,19,30,19,0
V205,13,2,0,-59.2,0,1233.972,0.0669194,0,40,0.0412976667,73.2799,0.0675383,0,40,0.0391089419,321.186,7.03385,-8.6867,-16.0768,20,4,30,4,20,20,30,20,0
V206,13,2,0,-28.2,0,1235.472,0.0680039,0,40,0.0406186667,163.459,0.0682929,0,40,0.0425314733,135.303,7.00377,1.27471,-12.9548,20,5,30,5,20,21,30,21,0
