NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
402,13,2,2,-1779.4,0,14871.2,0.0681414,0,41.09,0.0620368561,144.003,0.0686447,0,41,0.0594066758,183.098,76.4172,108.3583,689.116,17,1,27,1,18,1,28,1,0
403,13,2,2,-1657,0,14871.2,0.0686724,0,40,0.0601901105,116.622,0.0679578,0,40,0.0646680991,258.574,76.3482,-239.239,687.466,17,2,27,2,18,2,28,2,0
404,13,2,2,-1534.6,0,14871.2,0.0685175,0,40.09,0.0626310359,182.573,0.0680677,0,41,0.0570586549,141.462,76.3947,-43.244,694.26,17,3,27,3,18,3,28,3,0
405,13,2,2,-1412.2,0,14871.2,0.0682681,0,40.073,0.0627139132,168.73,0.0677092,0,40,0.060332371,178.606,76.5179,-272.312,689.507,17,4,27,4,18,4,28,4,0
406,13,2,2,-1289.8,0,14871.2,0.0689121,0,44,0.0649869701,186.475,0.067881,0,40.1,0.0598604354,110.506,76.3584,-95.2351,689.334,17,5,27,5,18,5,28,5,0
407,13,2,2,-1167.4,0,14871.2,0.0678132,0,39.79,0.061801355,185.354,0.0684631,0,41.09,0.0636445072,223.765,76.454,-413.151,689.822,17,6,27,6,18,6,28,6,0
408,13,2,2,-1045,0,14871.2,0.0677879,0,41.09,0.0604572076,170.455,0.0677237,0,41,0.0629956974,199.944,75.8336,226.1018,688.89,17,7,27,7,18,7,28,7,0
409,13,2,2,-922.6,0,14871.2,0.0680881,0,41,0.061820649,162.261,0.0680747,0,41,0.0613527797,85.3368,75.6733,52.1645,692.049,17,8,27,8,18,8,28,8,0
410,13,2,2,-800.2,0,14871.2,0.0678375,0,43.383,0.0625813558,138.466,0.0689443,0,35.7,0.0624754979,152.934,76.0781,-90.532,693.332,17,9,27,9,18,9,28,9,0
411,13,2,2,-677.8,0,14871.2,0.0688775,0,41.7,0.0601366304,108.584,0.0677678,0,39.79,0.0586407943,187.346,75.8209,215.595,693.584,17,10,27,10,18,10,28,10,0
412,13,2,2,-555.4,0,14871.2,0.0693709,0,40.18,0.0596225594,140.284,0.0689949,0,40,0.060216025,215.758,76.1638,181.294,692.87,17,11,27,11,18,11,28,11,0
413,13,2,2,-433,0,14871.2,0.0688708,0,39.4,0.0659754637,262.893,0.0682619,0,40,0.0617508846,258.997,75.9102,10.924,690.668,17,12,27,12,18,12,28,12,0
414,13,2,2,-310.6,0,14871.2,0.0678804,0,41.09,0.0643094054,156.628,0.068625,0,41,0.0574355322,200.301,76.0982,-69.7646,693.822,17,13,27,13,18,13,28,13,0
415,13,2,2,-188.2,0,14871.2,0.069258,0,40.763,0.0618455963,169.56,0.0671742,0,41,0.0630337183,211.619,75.8898,119.9707,690.826,17,14,27,14,18,14,28,14,0
416,13,2,2,-65.8,0,14871.2,0.0688358,0,39.973,0.0642980342,172.96,0.0677498,0,41,0.0628590825,252.385,75.7758,-805.356,685.647,17,31,27,31,18,31,28,16,0
417,13,2,2,56.6,0,14871.2,0.0684201,0,40.973,0.0649170441,140.409,0.066981,0,40.7,0.0631073092,193.476,76.0957,-809.116,690.432,17,17,27,17,18,17,28,17,0
418,13,2,2,179,0,14871.2,0.0689293,0,40.79,0.061443838,245.229,0.0682516,0,41,0.0616520911,197.542,75.4266,-369.47,686.616,17,18,27,18,18,18,28,18,0
419,13,2,2,301.4,0,14871.2,0.0680714,0,41.063,0.0623484154,103.419,0.0668476,0,40,0.0612812688,138.625,76.5277,-621.127,688.478,17,19,27,19,18,19,28,19,0
420,13,2,2,423.8,0,14871.2,0.0681356,0,39.7,0.0608533465,104.471,0.0678076,0,40,0.0594011179,108.009,75.6965,-791.916,689.205,17,20,27,20,18,20,28,20,0
421,13,2,2,546.2,0,14871.2,0.0676632,0,40.373,0.0591436881,106.402,0.0667001,0,41,0.0618870283,196.661,75.8136,-567.5,690.092,17,21,27,21,18,21,28,21,0
422,13,2,2,668.6,0,14871.2,0.067658,0,41.063,0.0575906657,128.604,0.0690427,0,43.09,0.0587847142,194.041,76.5446,-612.931,687.203,17,22,27,22,18,22,28,22,0
423,13,2,2,791,0,14871.2,0.0674638,0,40,0.0600639381,145.246,0.0665381,0,41,0.0599622837,193.558,75.9633,-941.783,689.037,17,23,27,23,18,23,28,23,0
424,13,2,2,913.4,0,14871.2,0.0694399,0,39.79,0.0620936745,209.636,0.0677273,0,40,0.0617861766,193.629,75.4406,-624.674,689.152,17,24,27,24,18,24,28,24,0
425,13,2,2,1035.8,0,14871.2,0.0681823,0,40.7,0.0625232508,163.859,0.0683484,0,40,0.0611543183,165.139,76.7375,-848.77,689.336,17,25,27,25,18,25,28,25,0
426,13,2,2,1158.2,0,14871.2,0.0686825,0,39.7,0.0601695578,163.807,0.0684485,0,39.1,0.0610269617,142.261,76.8913,-649.937,689.232,17,26,27,26,18,26,28,26,0
427,13,2,2,1280.6,0,14871.2,0.0688279,0,40.973,0.062478523,148.378,0.0688591,0,41,0.0601503759,151.153,75.8779,-332.726,691.244,17,27,27,27,18,27,28,27,0
428,13,2,2,1403,0,14871.2,0.0697814,0,40.7,0.0610568638,137.735,0.0683078,0,41,0.061109193,199.809,76.4448,-668.195,688.097,17,28,27,28,18,28,28,28,0
429,13,2,2,1525.4,0,14871.2,0.0688242,0,40.88,0.0647908632,165.056,0.0680485,0,41,0.0574710166,104.131,76.1758,-438.906,691.533,17,29,27,29,18,29,28,29,0
430,13,2,2,1647.8,0,14871.2,0.0682484,0,40.973,0.06050229,138.275,0.0677859,0,40,0.0590951062,236.086,76.7695,-444.878,689.748,17,30,27,30,18,30,28,30,0
V101,13,1,0,-1832,0,11493.72,0.0685896,0,40,0.0433148333,136.09,0.0688896,0,40,0.0424325746,128.824,71.8445,636.48,0,19,0,29,0,19,16,29,16,0
V102,13,1,0,-1522,0,11508.72,0.0688618,0,40,0.0389014167,153.111,0.068263,0,40,0.0416916817,161.457,71.998,838.494,0,19,1,29,1,19,17,29,28,0
V103,13,1,0,-1212,0,11493.72,0.0686053,0,40,0.0394633333,94.4199,0.0681038,0,40,0.0426119416,132.851,71.3704,477.2567,0,19,2,29,2,19,18,29,18,0
V104,13,1,0,-902,0,11508.72,0.0688011,0,40,0.0393893333,262.239,0.068147,0,40,0.0408351941,97.2014,71.5547,600.8547,0,19,3,29,3,19,19,29,19,0
V105,13,1,0,-592,0,11493.72,0.0680891,0,40,0.04046025,271.745,0.0690174,0,40,0.041395526,176.948,70.8104,879.331,0,19,4,29,4,19,20,29,20,0
V106,13,1,0,-282,0,11508.72,0.0689827,0,40,0.0391383333,231.385,0.067979,0,40,0.0385820331,123.546,72.4952,663.858,0,19,5,29,5,19,21,29,15,0
V107,13,1,0,28,0,11493.72,0.0691872,0,40,0.0370905833,100.515,0.0670373,0,40,0.0427051127,221.438,70.7779,669.3256,0,19,6,29,6,19,22,29,30,0
V108,13,1,0,338,0,11508.72,0.0686998,0,40,0.0385290833,153.916,0.0678707,0,40,0.0413879876,171.553,71.1402,680.6256,0,19,7,29,7,19,23,29,23,0
V109,13,1,0,648,0,11493.72,0.0698844,0,40,0.040593,288.029,0.0671483,0,40,0.0391120011,266.923,72.1571,1430.058,0,19,8,29,8,19,24,29,24,0
V110,13,1,0,958,0,11508.72,0.0682508,0,40,0.0354615,145.652,0.0685857,0,40,0.0412779658,146.98,71.328,1057.806,0,19,9,29,9,19,25,29,25,0
V111,13,1,0,1268,0,11493.72,0.067896,0,40,0.041888,128.722,0.0684173,0,40,0.0408383292,336.238,71.5133,838.4665,0,19,10,29,10,19,26,29,31,0
V112,13,1,0,1578,0,11508.72,0.068543,0,40,0.0386243333,133.957,0.067822,0,40,0.0405640019,119.151,71.1316,901.561,0,19,11,29,11,19,27,29,27,0
V201,13,2,0,-1832,0,12339.72,0.0675475,0,40,0.0418193333,279.48,0.0680886,0,40,0.0385617991,249.13,70.7466,29.0557,0,20,0,30,0,20,16,30,16,0
V202,13,2,0,-1522,0,12354.72,0.0677859,0,40,0.0419181667,295.257,0.0684623,0,40,0.0410414683,274.536,70.9006,326.936,0,20,1,30,1,20,17,30,17,0
V203,13,2,0,-1212,0,12339.72,0.0693683,0,40,0.0404989167,248.753,0.0695608,0,40,0.0394601847,269.203,70.2945,-47.0842,0,20,2,30,2,20,18,30,18,0
V204,13,2,0,-902,0,12354.72,0.0684213,0,40,0.040305,144.267,0.0694359,0,40,0.0397842104,217.216,70.7743,-216.756,0,20,3,30,3,20,19,30,19,0
V205,13,2,0,-592,0,12339.72,0.0669742,0,40,0.0412976667,72.2301,0.0674792,0,40,0.0391089419,322.203,70.3385,-86.867,0,20,4,30,4,20,20,30,20,0
V206,13,2,0,-282,0,12354.72,0.0681234,0,40,0.0406186667,162.881,0.0682408,0,40,0.0425314733,136.489,70.0377,12.7471,0,20,5,30,5,20,21,30,21,0
V207,13,2,0,28,0,12339.72,0.0694493,0,40,0.0413005,204.89,0.068356,0,40,0.0409480288,257.529,70.0517,81.85859,0,20,6,30,6,20,22,30,22,0
V208,13,2,0,338,0,12354.72,0.0679873,0,40,0.0414435833,199.201,0.0717386,0,40,0.0413927844,255.664,69.6197,162.2274,0,20,7,30,7,20,23,30,23,0
V209,13,2,0,648,0,12339.72,0.0676728,0,40,0.0437415,245.333,0.067856,0,40,0.0409212185,262.62,69.8495,6.5388,0,20,8,30,8,20,31,30,24,0
V210,13,2,0,958,0,12354.72,0.0688244,0,40,0.04344575,197.002,0.067395,0,40,0.0404746871,229.59,70.5624,207.466,0,20,9,30,9,20,25,30,25,0
